	anno	departamento	zona	regimen_de_administradora	sexo	etapas_ciclo_vital	tipo_de_usuario	nivel_sisben	conteo_de_administradoras	conteo_de_prestadores	costo_procedimiento	neto_a_pagar_-_consulta	numero_de_atenciones	numero_personas_atendidas	valor_consulta	valor_cuota_moderadora_-_consulta
15520	2016	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO APLICA	1	1	0	41760.0	2	1	47160.0	5400.0
15521	2016	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO REPORTADO	3	6	14462	3893825.0	9	5	3907125.0	13300.0
15522	2016	20 - Cesar	Cabecera	SALUD: PREPAGADA	MASCULINO	De 27 a 44 años	5 - OTRO	NO REPORTADO	1	1	71894	0.0	1	1	0.0	0.0
15523	2016	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 27 a 44 años	2 - SUBSIDIADO	NIVEL 1	3	3	0	228200.0	4	3	228200.0	0.0
15524	2016	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 27 a 44 años	2 - SUBSIDIADO	NO REPORTADO	2	5	756150	379760.0	16	4	379760.0	0.0
15527	2016	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	MASCULINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO REPORTADO	1	1	0	45272.0	2	1	45272.0	0.0
15528	2016	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	22750.0	1	1	22750.0	0.0
15529	2016	20 - Cesar	Rural	SALUD: SUBSIDIADO	MASCULINO	De 27 a 44 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	27600.0	1	1	27600.0	0.0
15530	2017	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	1 - CONTRIBUTIVO	NIVEL 1	2	2	0	15465.0	2	2	21265.0	5800.0
15531	2017	20 - Cesar	Rural	SALUD: SUBSIDIADO	MASCULINO	De 27 a 44 años	2 - SUBSIDIADO	NO REPORTADO	2	3	0	100900.0	3	2	100900.0	0.0
15532	2017	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	1 - CONTRIBUTIVO	NIVEL 2	1	1	0	48400.0	2	1	48400.0	0.0
15533	2017	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	25100.0	1	1	25100.0	0.0
15534	2017	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	2 - SUBSIDIADO	NO REPORTADO	1	2	0	134000.0	2	1	134000.0	0.0
15535	2017	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO APLICA	2	2	0	27295.0	2	2	39300.0	12005.0
15536	2017	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 27 a 44 años	2 - SUBSIDIADO	NO REPORTADO	4	3	0	782500.0	17	7	782500.0	0.0
15537	2017	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 27 a 44 años	1 - CONTRIBUTIVO	NIVEL 1	1	2	222094	0.0	22	1	0.0	0.0
15538	2017	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO REPORTADO	2	5	122407	52125.0	10	2	40825.0	11300.0
15539	2017	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 27 a 44 años	2 - SUBSIDIADO	NIVEL 1	5	7	0	267325.0	8	7	301092.0	0.0
15540	2017	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO REPORTADO	1	1	38180	0.0	2	1	0.0	0.0
15541	2017	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO APLICA	2	2	37020	5855.0	3	2	8755.0	2900.0
15542	2017	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO REPORTADO	7	28	1117072	2149611.0	250	46	32518414.0	101710.0
15543	2017	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO REPORTADO	5	10	11816	516388.0	61	10	607093.0	12005.0
15544	2017	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 27 a 44 años	5 - OTRO	NO REPORTADO	1	1	0	29417.0	1	1	29417.0	0.0
15545	2017	20 - Cesar	Cabecera	SALUD: PREPAGADA	FEMENINO	De 27 a 44 años	4 - PARTICULAR	NO REPORTADO	1	1	0	0.0	1	1	0.0	0.0
15546	2017	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO REPORTADO	3	6	193500	253209.0	9	4	253209.0	0.0
15547	2017	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO REPORTADO	1	1	0	29600.0	1	1	29600.0	0.0
15548	2017	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 27 a 44 años	2 - SUBSIDIADO	NO REPORTADO	8	32	956498	3780501.0	110	58	3780501.0	0.0
15549	2017	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 27 a 44 años	2 - SUBSIDIADO	NO REPORTADO	4	6	0	173540.0	6	6	173540.0	0.0
15553	2017	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	MASCULINO	De 27 a 44 años	1 - CONTRIBUTIVO	NO REPORTADO	1	1	38180	0.0	2	1	0.0	0.0
15554	2017	20 - Cesar	Rural	SALUD: SUBSIDIADO	FEMENINO	De 27 a 44 años	2 - SUBSIDIADO	NO REPORTADO	4	7	0	458030.0	13	9	458030.0	0.0
15555	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	3	7	0	206992.0	13	8	206992.0	0.0
15556	2010	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	2	0	47000.0	2	2	47000.0	0.0
15557	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	0	10410.0	1	1	12510.0	2100.0
15558	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	4	4	0	63547.0	6	5	67647.0	4100.0
15559	2010	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	2	0	58800.0	3	2	58800.0	0.0
15560	2010	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	5 - OTRO	NO REPORTADO	1	1	0	13310.0	2	1	17510.0	4200.0
15561	2010	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	1	75000	0.0	7	1	0.0	0.0
15563	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 2	1	1	0	0.0	2	1	0.0	0.0
15564	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	3	8	148100	269394.0	32	21	300194.0	30800.0
15565	2010	20 - Cesar	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	2	2	0	77120.0	4	3	3135454430.0	30.0
15566	2010	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	4	4	0	176901.0	7	4	181101.0	4200.0
15567	2010	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	79800.0	6	2	79800.0	0.0
15568	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	2	2	0	102200.0	5	4	102200.0	0.0
15569	2010	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	3	9	47240	284000.0	17	12	284000.0	0.0
15570	2010	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	0	10410.0	1	1	12510.0	2100.0
15571	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	4	8	397500	187692.0	32	17	210492.0	22800.0
15573	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	5 - OTRO	NO REPORTADO	1	1	0	6655.0	1	1	8755.0	2100.0
15574	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	4	5	106850	126490.0	23	12	136890.0	10400.0
15575	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 2	1	2	29900	21500.0	3	2	21500.0	0.0
15576	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	7	28	1058668	1028288.0	175	80	1185288.0	161000.0
15577	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	10510.0	1	1	12510.0	2000.0
15578	2010	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	5 - OTRO	NO REPORTADO	1	1	0	6655.0	1	1	8755.0	2100.0
15579	2010	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	2	0	26917.0	2	1	26917.0	0.0
15580	2010	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	20600.0	1	1	20600.0	0.0
15581	2010	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	20200.0	1	1	20200.0	0.0
15582	2010	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	3380000.0	1	1	3380000.0	0.0
15584	2010	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	2	30510	19165.0	4	3	23365.0	12510.0
15585	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	0	62460.0	6	2	50040.0	12600.0
15586	2011	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	5 - OTRO	NO REPORTADO	1	1	0	16400.0	1	1	16400.0	0.0
15587	2011	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	21500.0	1	1	21500.0	0.0
15588	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	4	13	156820	718707.0	95	23	814847.0	171200.0
15589	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	5 - OTRO	NO REPORTADO	1	1	0	23600.0	1	1	23600.0	0.0
15590	2011	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	0	20820.0	2	1	0.0	4200.0
15591	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 2	1	1	72300	25092.0	9	1	25092.0	0.0
15592	2011	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	5100.0	1	1	5100.0	0.0
15593	2011	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	1	0	19300.0	1	1	21400.0	2100.0
15594	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	4	9	33900	459768.0	47	17	434968.0	100300.0
15595	2011	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	30900.0	1	1	30900.0	0.0
15596	2011	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	13300.0	1	1	13300.0	0.0
15597	2011	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	2	0	42700.0	2	2	42700.0	0.0
15598	2011	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	2	468000	1.0	2	2	1.0	0.0
15599	2011	20 - Cesar	Rural	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	2	2	0	33900.0	2	2	33900.0	0.0
15600	2011	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	4	10	152000	414400.0	42	17	414400.0	0.0
15603	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	3	6	586783	336115.0	36	15	340495.0	29400.0
15604	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	3	3	91740	102258.0	24	4	131478.0	8400.0
15605	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	6	21	1696554	2154013.0	275	92	2375113.0	471300.0
15606	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	3	5	0	212696.0	9	7	212696.0	0.0
15607	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	2	2	0	42800.0	2	2	42800.0	0.0
15608	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	5 - OTRO	NIVEL 1	1	1	0	25422.0	2	1	27522.0	2100.0
15609	2011	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	5 - OTRO	NO REPORTADO	1	1	0	16400.0	1	1	16400.0	0.0
15610	2011	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	39900.0	3	3	39900.0	0.0
15611	2011	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	1	1	0	13300.0	1	1	13300.0	0.0
15612	2011	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	1	1	0	26600.0	2	2	26600.0	0.0
15613	2011	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	3	4	0	235400.0	13	5	235400.0	0.0
15614	2011	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	0	41640.0	4	1	25020.0	8400.0
15615	2011	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	2	401040	31901.0	9	2	36101.0	4200.0
15619	2011	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	3	16628	49100.0	5	3	49100.0	0.0
15620	2011	20 - Cesar	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	20600.0	1	1	20600.0	0.0
15621	2012	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	0	68795.0	7	1	68795.0	0.0
15622	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	2	2	80530	30030.0	5	2	12510.0	6600.0
15623	2012	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	58600.0	2	1	58600.0	0.0
15624	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	5 - OTRO	NO REPORTADO	1	2	0	53980.0	5	3	27700.0	6600.0
15625	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	5 - OTRO	NIVEL 1	1	1	0	27522.0	2	1	27522.0	0.0
15626	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	1	1	0	22700.0	1	1	22700.0	0.0
15627	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	5 - OTRO	NO APLICA	1	1	0	33900.0	3	1	33900.0	0.0
15628	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	3	4	0	90287.0	4	4	92487.0	2200.0
15629	2012	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	6	13	0	936830.0	36	25	936830.0	0.0
15630	2012	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	2	0	50072.0	3	2	52272.0	2200.0
15631	2012	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	2	0	45400.0	2	2	45400.0	0.0
15632	2012	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	1	1	327200	0.0	2	1	0.0	0.0
15633	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	6	16	332006	345133.0	50	16	346303.0	49400.0
15634	2012	20 - Cesar	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	2	2	0	80000.0	3	2	80000.0	0.0
15635	2012	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	2	2	0	52100.0	2	2	52100.0	0.0
15637	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	4	10	80530	232675.0	21	10	208635.0	19800.0
15638	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 2	1	2	212500	78020.0	19	2	60500.0	4400.0
15639	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 2	1	1	0	28686.0	1	1	30886.0	2200.0
15640	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	6	15	437835	675136.0	79	19	652676.0	95200.0
15641	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	2	2	0	19065.0	2	2	21265.0	2200.0
15642	2012	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	7	37	2550549	2942180.0	324	114	2880480.0	269200.0
15643	2012	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	1	152638	0.0	2	2	0.0	0.0
15644	2012	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	2	3	0	173600.0	7	3	173600.0	0.0
15646	2012	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	1	1	0	13300.0	1	1	13300.0	0.0
15647	2012	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	2	3	0	185300.0	7	5	185300.0	0.0
15648	2012	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	3 - VINCULADO	NO REPORTADO	1	1	0	22700.0	1	1	22700.0	0.0
15649	2012	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	0	17520.0	2	1	0.0	4400.0
15650	2012	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	3	0	35465.0	3	3	37665.0	4400.0
15651	2012	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	22700.0	1	1	22700.0	0.0
15652	2012	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	2	2	0	45400.0	2	2	45400.0	0.0
15655	2012	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	2	23100	17510.0	5	2	0.0	4400.0
15656	2012	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	22700.0	1	1	22700.0	0.0
15657	2013	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 2	2	3	0	107125.0	12	2	55040.0	27600.0
15658	2013	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	2	3	0	529485.0	22	4	529485.0	0.0
15659	2013	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	4	12	326531	209140.0	18	8	181020.0	18400.0
15661	2013	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	3	3	0	177195.0	6	3	177195.0	0.0
15662	2013	20 - Cesar	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	0	236000.0	10	1	236000.0	0.0
15663	2013	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	1	1	0	30500.0	1	1	30500.0	0.0
15664	2013	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	47230.0	2	1	47230.0	0.0
15665	2013	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	2	0	59495.0	2	2	59495.0	0.0
15667	2013	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	5 - OTRO	NIVEL 1	1	1	80450	0.0	2	1	0.0	0.0
15669	2013	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	5	8	312480	1115932.0	81	15	1115932.0	0.0
15670	2013	20 - Cesar	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	23600.0	1	1	23600.0	0.0
15671	2013	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	23600.0	1	1	23600.0	0.0
15672	2013	20 - Cesar	Centro Poblado	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	23600.0	1	1	23600.0	0.0
15673	2013	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	2	1	0	152500.0	5	2	152500.0	0.0
15674	2013	20 - Cesar	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	5	10	0	720036.0	29	13	724236.0	4200.0
15675	2013	20 - Cesar	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	2	0	47087.0	2	2	49387.0	2300.0
15676	2013	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	5	12	76857	272233.0	28	15	198383.0	48200.0
15678	2013	20 - Cesar	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	2	2	0	31475.0	3	2	33775.0	2300.0
15679	2013	20 - Cesar	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	2	2	0	136292.0	5	2	136292.0	0.0
